Class,Order,Family,Genus,Scientific_name
Reptilia,Squamata,Scincidae,Lerista,Lerista_stictopleura
Reptilia,Squamata,Scincidae,Lerista,Lerista_storri
Reptilia,Squamata,Scincidae,Lerista,Lerista_stylis
Reptilia,Squamata,Scincidae,Lerista,Lerista_taeniata
Reptilia,Squamata,Scincidae,Lerista,Lerista_talpina
Reptilia,Squamata,Scincidae,Lerista,Lerista_terdigitata
Reptilia,Squamata,Scincidae,Lerista,Lerista_tridactyla
Reptilia,Squamata,Scincidae,Lerista,Lerista_uniduo
Reptilia,Squamata,Scincidae,Lerista,Lerista_varia
Reptilia,Squamata,Scincidae,Lerista,Lerista_verhmens
Reptilia,Squamata,Scincidae,Lerista,Lerista_vermicularis
Reptilia,Squamata,Scincidae,Lerista,Lerista_viduata
Reptilia,Squamata,Scincidae,Lerista,Lerista_vittata
Reptilia,Squamata,Scincidae,Lerista,Lerista_walkeri
Reptilia,Squamata,Scincidae,Lerista,Lerista_wilkinsi
Reptilia,Squamata,Scincidae,Lerista,Lerista_xanthura
Reptilia,Squamata,Scincidae,Lerista,Lerista_yuna
Reptilia,Squamata,Scincidae,Lerista,Lerista_zietzi
Reptilia,Squamata,Scincidae,Lerista,Lerista_zonulata
Reptilia,Squamata,Typhlopidae,Letheobia,Letheobia_acutirostrata
Reptilia,Squamata,Typhlopidae,Letheobia,Letheobia_caeca
Reptilia,Squamata,Typhlopidae,Letheobia,Letheobia_crossii
Reptilia,Squamata,Typhlopidae,Letheobia,Letheobia_debilis
Reptilia,Squamata,Typhlopidae,Letheobia,Letheobia_episcopus
Reptilia,Squamata,Typhlopidae,Letheobia,Letheobia_erythraea
Reptilia,Squamata,Typhlopidae,Letheobia,Letheobia_feae
Reptilia,Squamata,Typhlopidae,Letheobia,Letheobia_gracilis
Reptilia,Squamata,Typhlopidae,Letheobia,Letheobia_graueri
Reptilia,Squamata,Typhlopidae,Letheobia,Letheobia_jubana
Reptilia,Squamata,Typhlopidae,Letheobia,Letheobia_kibarae
Reptilia,Squamata,Typhlopidae,Letheobia,Letheobia_largeni
Reptilia,Squamata,Typhlopidae,Letheobia,Letheobia_leucosticta
Reptilia,Squamata,Typhlopidae,Letheobia,Letheobia_lumbriciformis
Reptilia,Squamata,Typhlopidae,Letheobia,Letheobia_newtoni
Reptilia,Squamata,Typhlopidae,Letheobia,Letheobia_pallida
Reptilia,Squamata,Typhlopidae,Letheobia,Letheobia_pauwelsi
Reptilia,Squamata,Typhlopidae,Letheobia,Letheobia_pembana
Reptilia,Squamata,Typhlopidae,Letheobia,Letheobia_praeocularis
Reptilia,Squamata,Typhlopidae,Letheobia,Letheobia_rufescens
Reptilia,Squamata,Typhlopidae,Letheobia,Letheobia_simonii
Reptilia,Squamata,Typhlopidae,Letheobia,Letheobia_somalica
Reptilia,Squamata,Typhlopidae,Letheobia,Letheobia_stejnegeri
Reptilia,Squamata,Typhlopidae,Letheobia,Letheobia_sudanensis
Reptilia,Squamata,Typhlopidae,Letheobia,Letheobia_swahilica
Reptilia,Squamata,Typhlopidae,Letheobia,Letheobia_toritensis
Reptilia,Squamata,Typhlopidae,Letheobia,Letheobia_uluguruensis
Reptilia,Squamata,Typhlopidae,Letheobia,Letheobia_wittei
Reptilia,Squamata,Pygopodidae,Lialis,Lialis_burtonis
Reptilia,Squamata,Pygopodidae,Lialis,Lialis_jicari
Reptilia,Squamata,Pythonidae,Liasis,Liasis_fuscus
Reptilia,Squamata,Pythonidae,Liasis,Liasis_mackloti
Reptilia,Squamata,Pythonidae,Liasis,Liasis_olivaceus
Reptilia,Squamata,Pythonidae,Liasis,Liasis_papuana
Reptilia,Squamata,Scincidae,Liburnascincus,Liburnascincus_coensis
Reptilia,Squamata,Scincidae,Liburnascincus,Liburnascincus_mundivensis
Reptilia,Squamata,Scincidae,Liburnascincus,Liburnascincus_scirtetis
Reptilia,Squamata,Boidae,Lichanura,Lichanura_orcutti
Reptilia,Squamata,Boidae,Lichanura,Lichanura_trivirgata
Reptilia,Squamata,Natricidae,Limnophis,Limnophis_bangweolicus
Reptilia,Squamata,Natricidae,Limnophis,Limnophis_bicolor
Reptilia,Squamata,Dipsadidae,Lioheterophis,Lioheterophis_iheringi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_abaucan
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_abdalai
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_acostai
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_albiceps
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_alticolor
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_andinus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_anomalus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_antumalguen
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_aparicioi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_arambarensis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_araucaniensis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_archeforus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_atacamensis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_audituvelatus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_austromendocinus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_avilai
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_azarai
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_baguali
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_bellii
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_bibronii
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_bitaeniatus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_boulengeri
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_buergeri
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_burmeisteri
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_calchaqui
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_camarones
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_canqueli
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_caparensis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_capillitas
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_carlosgarini
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_casamiquelai
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_cazianiae
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_ceii
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_chacabucoense
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_chacoensis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_chaltin
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_chavin
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_chehuachekenk
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_chiliensis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_chillanensis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_chlorostictus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_choique
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_chungara
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_cinereus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_coeruleus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_confusus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_constanzae
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_cranwelli
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_crepuscularis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_cristiani
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_curicensis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_curis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_cuyanus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_cuyumhue
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_cyaneinotatus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_cyanogaster
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_darwinii
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_diaguita
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_dicktracyi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_disjunctus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_ditadai
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_donosobarrosi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_dorbignyi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_duellmani
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_dumerili
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_eleodori
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_elongatus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_erguetae
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_erroneus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_escarchadosi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_espinozai
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_etheridgei
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_exploratorum
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_fabiani
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_famatinae
Reptilia,Squamata,NA,Liolaemus,Liolaemus_filiorum
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_fittkaui
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_fitzgeraldi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_fitzingerii
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_flavipiceus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_forsteri
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_foxi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_frassinettii
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_fuscus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_gallardoi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_goetschi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_gracielae
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_gracilis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_gravenhorstii
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_griseus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_grosseorum
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_gununakuna
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_hajeki
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_halonastes
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_hatcheri
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_heliodermis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_hellmichi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_hermannunezi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_huacahuasicus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_huayra
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_inacayali
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_incaicus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_insolitus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_inti
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_irregularis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_isabelae
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_jamesi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_josei
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_juanortizi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_kingii
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_kolengh
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_koslowskyi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_kriegi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_kuhlmanni
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_laurenti
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_lavillai
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_lemniscatus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_lentus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_leopardinus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_lineomaculatus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_loboi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_lopezi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_lorenzmuelleri
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_lutzae
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_magellanicus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_maldonadae
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_manueli
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_mapuche
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_martorii
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_melaniceps
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_melanogaster
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_melanopleurus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_melanops
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_millcayac
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_molinai
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_montanezi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_montanus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_monticola
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_moradoensis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_morandae
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_morenoi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_multicolor
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_multimaculatus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_neuquensis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_nigriceps
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_nigromaculatus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_nigroviridis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_nitidus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_occipitalis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_olongasta
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_orientalis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_orko
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_ornatus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_ortizii
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_pacha
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_pachacutec
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_pachecoi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_pagaburoi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_pantherinus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_parvus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_patriciaiturrae
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_paulinae
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_petrophilus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_pictus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_pipanaco
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_platei
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_pleopholis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_poconchilensis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_poecilochromus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_polystictus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_porosus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_pseudoanomalus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_pseudolemniscatus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_puelche
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_pulcherrimus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_puna
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_punmahuida
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_puritamensis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_purul
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_pyriphlogos
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_quilmes
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_rabinoi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_ramirezae
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_ramonensis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_riodamas
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_riojanus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_robertmertensi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_robertoi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_robustus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_rosenmanni
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_rothi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_ruibali
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_sagei
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_salinicola
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_sanjuanensis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_sarmientoi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_saxatilis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_scapularis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_schmidti
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_schroederi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_scolaroi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_scrocchii
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_senguer
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_septentrionalis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_shehuen
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_shitan
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_signifer
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_silvai
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_silvanae
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_sitesi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_smaug
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_somuncurae
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_stolzmanni
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_tacnae
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_talampaya
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_tandiliensis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_tari
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_tehuelche
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_telsen
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_tenuis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_thermarum
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_thomasi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_torresi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_tregenzai
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_tristis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_tromen
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_tulkas
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_ubaghsi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_umbrifer
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_uptoni
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_uspallatensis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_valdesianus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_vallecurensis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_variegatus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_velosoi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_vulcanus
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_walkeri
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_wari
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_wiegmannii
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_williamsi
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_xanthoviridis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_yanalcu
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_yatel
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_zapallarensis
Reptilia,Squamata,Liolaemidae,Liolaemus,Liolaemus_zullyae
Reptilia,Squamata,Colubridae,Liopeltis,Liopeltis_calamaria
Reptilia,Squamata,Colubridae,Liopeltis,Liopeltis_frenatus
Reptilia,Squamata,Colubridae,Liopeltis,Liopeltis_philippinus
Reptilia,Squamata,Colubridae,Liopeltis,Liopeltis_rappi
Reptilia,Squamata,Colubridae,Liopeltis,Liopeltis_stoliczkae
Reptilia,Squamata,Colubridae,Liopeltis,Liopeltis_tricolor
Reptilia,Squamata,Lamprophiidae,Liophidium,Liophidium_apperti
Reptilia,Squamata,Lamprophiidae,Liophidium,Liophidium_chabaudi
Reptilia,Squamata,Lamprophiidae,Liophidium,Liophidium_maintikibo
Reptilia,Squamata,Lamprophiidae,Liophidium,Liophidium_mayottensis
Reptilia,Squamata,Lamprophiidae,Liophidium,Liophidium_pattoni
Reptilia,Squamata,Lamprophiidae,Liophidium,Liophidium_rhodogaster
Reptilia,Squamata,Lamprophiidae,Liophidium,Liophidium_therezieni
Reptilia,Squamata,Lamprophiidae,Liophidium,Liophidium_torquatum
Reptilia,Squamata,Lamprophiidae,Liophidium,Liophidium_trilineatum
Reptilia,Squamata,Lamprophiidae,Liophidium,Liophidium_vaillanti
Reptilia,Squamata,Lamprophiidae,Liopholidophis,Liopholidophis_baderi
Reptilia,Squamata,Lamprophiidae,Liopholidophis,Liopholidophis_dimorphus
Reptilia,Squamata,Lamprophiidae,Liopholidophis,Liopholidophis_dolicocercus
Reptilia,Squamata,Lamprophiidae,Liopholidophis,Liopholidophis_grandidieri
Reptilia,Squamata,Lamprophiidae,Liopholidophis,Liopholidophis_oligolepis
Reptilia,Squamata,Lamprophiidae,Liopholidophis,Liopholidophis_rhadinaea
Reptilia,Squamata,Lamprophiidae,Liopholidophis,Liopholidophis_sexlineatus
Reptilia,Squamata,Lamprophiidae,Liopholidophis,Liopholidophis_varius
Reptilia,Squamata,Scincidae,Liopholis,Liopholis_guthega
Reptilia,Squamata,Scincidae,Liopholis,Liopholis_inornata
Reptilia,Squamata,Scincidae,Liopholis,Liopholis_kintorei
Reptilia,Squamata,Scincidae,Liopholis,Liopholis_margaretae
Reptilia,Squamata,Scincidae,Liopholis,Liopholis_modesta
Reptilia,Squamata,Scincidae,Liopholis,Liopholis_montana
Reptilia,Squamata,Scincidae,Liopholis,Liopholis_multiscutata
Reptilia,Squamata,Scincidae,Liopholis,Liopholis_pulchra
Reptilia,Squamata,Scincidae,Liopholis,Liopholis_slateri
Reptilia,Squamata,Scincidae,Liopholis,Liopholis_striata
Reptilia,Squamata,Scincidae,Liopholis,Liopholis_whitii
Reptilia,Squamata,Scincidae,Lioscincus,Lioscincus_greeri
Reptilia,Squamata,Scincidae,Lioscincus,Lioscincus_maruia
Reptilia,Squamata,Scincidae,Lioscincus,Lioscincus_nigrofasciolatum
Reptilia,Squamata,Scincidae,Lioscincus,Lioscincus_novaecaledoniae
Reptilia,Squamata,Scincidae,Lioscincus,Lioscincus_steindachneri
Reptilia,Squamata,Scincidae,Lioscincus,Lioscincus_tillieri
Reptilia,Squamata,Scincidae,Lioscincus,Lioscincus_vivae
Reptilia,Squamata,Anomalepididae,Liotyphlops,Liotyphlops_albirostris
Reptilia,Squamata,Anomalepididae,Liotyphlops,Liotyphlops_anops
Reptilia,Squamata,Anomalepididae,Liotyphlops,Liotyphlops_argaleus
Reptilia,Squamata,Anomalepididae,Liotyphlops,Liotyphlops_beui
Reptilia,Squamata,Anomalepididae,Liotyphlops,Liotyphlops_caissara
Reptilia,Squamata,Anomalepididae,Liotyphlops,Liotyphlops_haadi
Reptilia,Squamata,Anomalepididae,Liotyphlops,Liotyphlops_schubarti
Reptilia,Squamata,Anomalepididae,Liotyphlops,Liotyphlops_ternetzii
Reptilia,Squamata,Anomalepididae,Liotyphlops,Liotyphlops_trefauti
